,LON,LAT,network
9113,-73.987784,40.725252,La Sultana Cafe
9114,-73.9964021,40.72176598,Tartinery - Nolita
9115,-73.991292,40.7433819,Raymi
9116,-74.000778,40.742702,Cooper's Craft & Kitchen
9117,-74.001693,40.731777,Chomp Chomp
9118,-74.000756,40.729991,The Grisly Pear
9119,-73.9953924,40.7262232,Organic Avenue - NoHo
9120,-74.00138,40.72623,M & O Market & Deli
9121,-73.9953517,40.7206069,Bread
9122,-73.9895452,40.7166646,Dunkin' Donuts
9123,-74.00725826,40.7357789,11th Street Cafe
9124,-73.98454,40.72941,Veniero's Pastry Shop
9125,-73.9806617,40.7424888,Dunkin' Donuts
9126,-73.9792862,40.7398415,Patrizia's Pizza and Pasta
9127,-73.99129486,40.7433815,Latin Beet Kitchen
9128,-74.0013841,40.7376806,The Village Den Restaurant
9129,-73.964839,40.716096,Croxley's Ale House - Brooklyn
9130,-73.9618415,40.7116734,Summers Juice & Coffee
9131,-73.957227,40.729301,Littleneck Outpost
9132,-74.00462729,40.72288129,Bell's Coffee & Design
9133,-74.0067,40.7331,The Warren
9134,-73.99841397,40.73441783,Umami Burger - Greenwich Village
9135,-73.9908032,40.7430797,Shay & Ivy
9136,-74.000391,40.733812,Dominique Bistro
9137,-73.986656,40.718475,Dunkin' Donuts
9138,-74.0075399,40.7150394,Sun In Bloom
9139,-73.96136475,40.71889114,Rider
9140,-73.999857,40.735025,Le Baratin
9141,-73.984367,40.736686,The Stand Restaurant & Comedy Club
9142,-73.9948569,40.7195609,Randolph Beer NOLITA
9143,-73.9933099,40.74163,New York Burger
9144,-74.00412,40.72373,Chalk Point Kitchen
9145,-73.9882601,40.7436921,Belgian Beer Cafe
9146,-73.98820499,40.74585702,The Breslin Bar & Dining Room
9147,-73.96632652,40.7106798,Streets
9148,-73.982131,40.728466,Westville - East
9149,-73.9911054,40.7373257,Potbelly Sandwich Shop
9150,-74.006455,40.734248,Swine
9151,-73.9807845,40.73870589,VSPOT Gramercy
9152,-73.9940567,40.73575211,Hu Kitchen
9153,-73.99720846,40.72944758,Elmer Holmes Bobst Library
9154,-74.0036155,40.7326925,Suprema Provisions
9155,-73.98800682,40.74383227,230 Fifth Rooftop Bar
9156,-73.98252106,40.7416153,Stone Creek Bar & Lounge
9157,-73.996536,40.72232,Gatsby's Bar & Restaurant
9158,-73.9991515,40.7333995,Culture An American Yogurt Company
9159,-73.988197,40.721542,The SKINnY Bar & Lounge
9160,-74.000915,40.729244,Sweets By Chloe
9161,-73.9980213,40.7165819,Hoy Wong Restaurant
9162,-73.99142,40.74041,Starbucks
9163,-73.9593506,40.7223892,Kent Ale House
9164,-74.0025148,40.7325203,Barrow Street Ale House
9165,-73.9992306,40.7334686,Vivi Bubble Tea
9166,-73.9868927,40.71567917,XXX Coffee
9167,-73.98682,40.74467,Bubble Tea & Crepes
9168,-73.993072,40.744445,Perpetuum Cafe
9169,-74.0032257,40.7191286,Revolution Sandwich NY
9170,-74.00307119,40.73277623,Organika
9171,-73.9867735,40.7400748,Starbucks
9172,-74.00328969,40.72382513,Pera Soho
9173,-74.00642,40.73405,Ready To Eat
9174,-73.99382,40.711849,Little Chair Cafe
9175,-73.96536255,40.7141571,Sunday in Brooklyn
9176,-73.984909,40.722095,Dunkin' Donuts
9177,-73.99959,40.72994,La Newyorkina
9178,-73.981197,40.743887,Lallisse Mediterranean Wine & Food
9179,-74.00306,40.73457,Fedora
9180,-73.9826535,40.71496305,Zafis Luncheonette
9181,-74.0057,40.71694,Atera
9182,-73.9585056,40.7193481,Teddy's Bar & Grill
9183,-73.98356,40.74373,Bread and Butter
9184,-73.99811,40.71528,Mango Mango Dessert
9185,-73.98799,40.74056,VERTS Mediterranean Grill
9186,-74.00316,40.72399,Sessanta Ristorante
9187,-73.9892,40.74358,La Pecora Bianca
9188,-74.007141,40.709323,Open Kitchen
9189,-73.95716004,40.72588494,Northern Territory
9190,-73.957228,40.717765,Konditori
9191,-74.00036992,40.72909111,Senza Gluten
9192,-73.99691492,40.73340387,Omar's La Ranita
9193,-73.984663,40.739963,Solo Pizza
9194,-73.96172047,40.71633038,The Levee
9195,-73.9969177,40.7444916,Doughnut Plant
9196,-73.9937093,40.7459087,Crompton Ale House
9197,-73.990448,40.74302673,Italienne
9198,-74.004844,40.71936,Jack's Stir Brew Coffee
9199,-74.0026199,40.73449,BOBO
9200,-74.00570869,40.72436422,La Sirene
9201,-73.98023224,40.74230576,Vatan Indian Vegetarian
9202,-73.978836,40.723652,Alphabet City Beer Company
9203,-74.00239054,40.7446831,Milk and Hops
9204,-73.95923398,40.71580379,sweetgreen
9205,-73.957153,40.728299,Le Gamin
9206,-73.997939,40.733153,burger joint
9207,-74.0051931,40.7283887,SOB's
9208,-73.989234,40.744026,Toshi's Living Room & Penthouse
9209,-74.0054779,40.7089119,R & R Coffee
9210,-73.992218,40.734142,News Bar Cafe
9211,-74.0049133,40.7227898,David Burke Garden and Treehouse Bar
9212,-73.993088,40.72585,Circolo45
9213,-73.9999931,40.7383837,Birch Coffee
9214,-73.98987,40.73751,Roast Kitchen
9215,-73.98179546,40.74058771,Dunkin' Donuts
9216,-73.9744558,40.742213,Argo Tea
9217,-73.99079,40.71436,Dimes Deli
9218,-74.00240421,40.73052718,Grom
9219,-73.9829,40.74246,Pongal
9220,-73.98081779,40.74153452,Van Diemen's Bar + Kitchen
9221,-74.006309,40.735256,Cafe Panino Mucho Giusto
9222,-73.993232,40.741843,Starbucks
9223,-74.001506,40.739015,CK14  The Crooked Knife
9224,-74.00509361,40.71988744,Starbucks
9225,-73.9809036,40.7414207,Fuel Grill & Juice Bar
9226,-73.99900441,40.7182481,Kam Hing Coffee Shop
9227,-73.98974587,40.7442415,Maysville
9228,-74.0026398,40.7189598,Starbucks
9229,-73.9905128,40.7445535,Grey Bar & Restaurant
9230,-73.9835245,40.7387839,Starbucks
9231,-73.9906369,40.74176069,Mangia
9232,-73.987527,40.732314,Ngam
9233,-73.9907498,40.7298849,New York Film Academy Café
9234,-73.95788019,40.71378856,Manila Social Club
9235,-73.99291992,40.74104309,Natural Gourmet Institute
9236,-73.96231246,40.71961441,Sweetleaf
9237,-73.97937,40.74525,Juice Healthy Food & Drink
9238,-73.997848,40.719711,Onieals Grand Street
9239,-73.95693541,40.72117479,Mable's Smokehouse
9240,-73.9790767,40.7401067,Dunkin' Donuts / Baskin Robbins
9241,-74.00708,40.72767,Jacques Torres Chocolate
9242,-73.998558,40.7403603,Muscle Maker Grill
9243,-73.9902307,40.7445775,Maui Onion
9244,-73.9823608,40.7453079,Guy & Gallard Restaurant
9245,-73.982314,40.740487,Promenade Bar & Grill
9246,-73.99701894,40.7203113,Grotta Azzurra
9247,-73.96212,40.71353,Equilibria
9248,-74.007413,40.718228,Starbucks
9249,-73.95792985,40.72270604,Leuca
9250,-73.98433,40.74054,Starbucks
9251,-73.9785415,40.7368555,Starbucks
9252,-73.9799591,40.7431574,Bagel Cafe
9253,-73.98032,40.7431,The Hill
9254,-73.97651017,40.74401222,Dunkin' Donuts
9255,-74.004585,40.718898,Petrarca Cucina E Vino
9256,-73.99436,40.73599,Caffebene
9257,-73.9836926,40.7439587,Fresh&Co
9258,-73.9965134,40.7375298,Dunkin' Donuts
9259,-73.99175048,40.74449334,Rogue
9260,-73.9581579,40.71804669,Starbucks
9261,-73.9898412,40.7350211,Starbucks
9262,-73.95791,40.71994,Cheeseboat
9263,-74.004306,40.722017,Gilligan's at Soho Grand Hotel
9264,-74.00399,40.737266,The Black Derby
9265,-73.98917102,40.74107853,Flatiron Green Cafe
9266,-73.96147,40.71403,Quinoa Kitchen
9267,-73.98691,40.7459,Space Nabi
9268,-73.99631287,40.72952892,Starbucks
9269,-74.00427246,40.73832321,Tavern on Jane
9270,-73.99628,40.7289699,Sosnoff Cafe
9271,-73.959267,40.717594,Caprices By Sophie
9272,-73.98026258,40.7431501,16 Handles
9273,-73.99146348,40.72473451,Red Hook Lobster Pound
9274,-73.98400116,40.73904419,Starbucks
9275,-73.98809,40.729047,CoCo Fresh Tea & Juice
9276,-73.98984,40.71278,Dunkin' Donuts
9277,-73.993675,40.741218,Ridgeway Diner
9278,-74.00322,40.7312,Murray's Cheese Bar
9279,-74.0053737,40.7267926,Essen Fast Slow Food
9280,-73.9861214,40.7438607,Rocco Steakhouse
9281,-73.98462653,40.74237178,Eddy's Eats
9282,-74.005802,40.735052,Le Pain Quotidien
9283,-73.99195095,40.73132254,Starbucks
9284,-73.96184,40.71162,Pokito
9285,-73.95721,40.71192,Little Choc Apothecary
9286,-73.9634612,40.7120096,Randolph Beer
9287,-73.9985846,40.7403212,Merchants NY
9288,-74.0019949,40.73456,Galway Hooker Bar
9289,-74.005683,40.724521,Taureau
9290,-73.9835815,40.7449799,Mason Jar NYC
9291,-73.96116927,40.72073601,Café Biba
9292,-74.00226,40.73387,Ofrenda
9293,-73.99358368,40.74595642,Sid Gold's Request Room
9294,-73.98801,40.72708,Beetle House
9295,-73.9934998,40.731205,Haagen Dazs Shop
9296,-74.00683999,40.73511906,Left Bank
9297,-74.001213,40.726165,Cafe Borgia II
9298,-74.007026,40.739177,The Bruffin Cafe
9299,-73.98701,40.74477,John Doe
9300,-74.00164795,40.73200607,Tio Pepe
9301,-74.0016917,40.73724392,Starbucks
9302,-73.98091,40.74143,Madman Espresso
9303,-74.00561147,40.72577462,Starbucks
9304,-74.00157918,40.72910487,The Dessert Kitchen
9305,-73.999138,40.733692,Dunkin' Donuts
9306,-73.999084,40.734241,New York Public Library - Jefferson Market Library
9307,-73.9874414,40.7404815,SPiN
9308,-73.98346473,40.7445742,California Pizza Kitchen
9309,-74.00612583,40.74617643,Underline Coffee
9310,-73.988543,40.71445,New York Public Library - Seward Park Library
9311,-74.00387,40.74244,La Sirena Ristorante
9312,-73.99109066,40.73628182,Starbucks
9313,-73.95703766,40.71272179,Atlas Café
9314,-73.97816467,40.74517441,Mercury Bar
9315,-73.98278,40.73903,Taproom No. 307
9316,-73.990966,40.736858,Dylan's Candy Bar
9317,-73.961578,40.714397,Brasserie Witlof
9318,-74.0059177,40.7378973,Bespoke Kitchen
9319,-73.96275,40.71244,Simple Cafe & Restaurant
9320,-73.95856476,40.72954559,Paulie Gee's
9321,-73.99539,40.72729,Starbucks
9322,-73.98682,40.74504,Starbucks
9323,-74,40.71825,Starbucks
9324,-73.99323579,40.74303865,Dunkin' Donuts
9325,-74.0052109,40.7280083,Deb's Takeaway
9326,-74.007011,40.73141,Alexandra
9327,-73.95826243,40.71740471,New York Muffins
9328,-73.99894,40.72204,Forty Carrots
9329,-73.99096645,40.74541985,RoastBean Coffee
9330,-73.97927,40.743606,Moonstruck East Restaurant
9331,-73.98375,40.74426,Starbucks
9332,-73.988464,40.736717,Fraiche Maxx
9333,-74.00303627,40.71572508,Starbucks
9334,-74.00545,40.72899,Getting Hungry
9335,-74.006408,40.734626,Wild
9336,-73.98032,40.74633,Guy & Gallard
9337,-73.957046,40.725154,Greenpoint Beer and Ale
9338,-73.95801,40.71065,Northerly
9339,-74.0034335,40.7190545,M1-5 Lounge
9340,-73.982315,40.745162,Cosi
9341,-73.95796,40.7304699,Maman
9342,-73.97749329,40.74615097,Jackson Hole
9343,-73.97449,40.74205,Tisch Cafeteria - NYU Langone Medical Center
9344,-73.998535,40.744758,Murray's Bagels
9345,-73.98819,40.74539,Lady M Cake Boutique
9346,-73.999191,40.71389,C Bao Asian Buns and Bubble Tea
9347,-73.987159,40.738578,Cosi Sandwich Bar
9348,-73.9792886,40.7438581,Dough Boys Pizza
9349,-73.96754704,40.71334275,North Brooklyn Farms
9350,-73.97964,40.7358,Dunkin Donuts & Baskin Robins
9351,-74.00475,40.73784,Rebel Coffee
9352,-73.95787,40.71293,Fiore
9353,-73.9741058,40.737218,Waterside Cafe
9354,-74.001625,40.732475,Down the Hatch
9355,-74.0025996,40.73077896,Starbucks
9356,-73.9823468,40.74616976,Pret A Manger
9357,-74.00519977,40.74114743,Le Pain Quotidien
9358,-73.95705,40.71876,Papagena
9359,-74.00506915,40.71578523,Pret A Manger
9360,-73.983982,40.743937,Windsor Gansevoort Park
9361,-73.9889199,40.72139,Bluestockings
9362,-74.00573015,40.74041273,Kobrick Coffee
9363,-74.00376653,40.72976593,Market Table
9364,-73.95968802,40.7160797,Whole Foods Market
9365,-74.00695257,40.71626745,Tribeca's Kitchen
9366,-74.0022964,40.7388802,Starbucks
9367,-73.99041748,40.74462128,Flatiron Room
9368,-73.99967,40.74281,Buns Bar
9369,-73.9741058,40.7372169,Robbins Nest Cafe
9370,-74.007194,40.715461,Church Publick
9371,-73.99958,40.72967,Sacred Chow
9372,-73.986365,40.743764,Shorty's
9373,-74.00544055,40.72068785,AOA Bar & Grill
9374,-73.962577,40.715984,Lo-Res Bar
9375,-73.9573633,40.718006,Martha's Country Bakery
9376,-73.9895647,40.73501048,Panera Bread
9377,-73.99330616,40.74121749,Slate
9378,-73.99427846,40.72225749,Spacious - Public
9379,-73.9842359,40.7451615,The Crooked Knife
9380,-74.005291,40.738321,Hudson Cafe
9381,-73.9829483,40.73916245,Dunkin' Donuts
9382,-73.9826508,40.7404442,Newman Library
9383,-73.98716834,40.74453721,Cafe 28
9384,-74.00734149,40.72756156,Starbucks
9385,-73.988693,40.743927,Starbucks
9386,-73.999817,40.720161,American Two Shot
9387,-73.99216319,40.74358531,Starbucks
9388,-73.95699978,40.7210142,The Whiskey Brooklyn
9389,-73.99085687,40.74523618,Starbucks
9390,-74.00327,40.73585,Sam's Deli
9391,-73.9584132,40.7169901,Davey's Ice Cream
9392,-73.99134278,40.73486855,Whole Foods Market
9393,-73.99591911,40.73840429,Think Coffee
9394,-73.99492827,40.74435703,Starbucks
9395,-73.9607616,40.7197055,Shelter Pizza
9396,-74.00115,40.7295299,Mirch Masala
9397,-74.00624,40.735912,Philip Marie
9398,-74.00601181,40.74274139,The Lobster Place
9399,-73.99925,40.720779,Miansai
9400,-74.00643277,40.72332787,The Mill: Fine Coffee & Fresh Foods
9401,-73.99657918,40.74338425,Champignon
9402,-74.00620088,40.73393315,The Quarter
9403,-73.99023438,40.74324799,Verde
9404,-73.9621174,40.7214853,Alchemy Creamery Ice Cream
9405,-74.0047136,40.7408261,Crepe Sucre
9406,-73.99450107,40.73184366,Weinstein Passport Dining Hall
9407,-73.983032,40.74489,PS 450
9408,-74.000633,40.721324,Starbucks
9409,-74.000579,40.730205,Olive Tree Cafe
9410,-74.00673,40.71163702,Starbucks
9411,-74.00042407,40.71751535,Dunkin' Donuts
9412,-73.994186,40.743179,La Maison du Macaron
9413,-74.007637,40.7081108,Blue Spoon Coffee
9414,-74.00119,40.742118,Flight 151
9415,-73.983718,40.727157,Crif Dogs
9416,-73.960824,40.714105,Bar Omar
9417,-74.002083,40.7080634,The Hideaway Seaport
9418,-73.98926445,40.72674815,Bareburger
9419,-74.00255442,40.73905518,Juice Press
9420,-74.0076636,40.7395082,Ample Hills Creamery
9421,-73.99376146,40.74564815,RARE Bar & Grill
9422,-73.992583,40.745306,The Ainsworth
9423,-74.00142,40.74169,Caffébene
9424,-74.00613,40.73368,Starbucks
9425,-74.005737,40.708724,Bocadillo
9426,-73.986497,40.746271,SAMO Coffee
9427,-73.96258633,40.71978767,Fabbrica Restaurant & Bar
9428,-73.979408,40.736259,Peter Cooper Village Deli
9429,-73.996487,40.713316,New York Public Library - Chatham Square Library
9430,-74.00595,40.73783,Tavo
9431,-73.99844,40.7383499,Chelsea Bagel & Cafe
9432,-73.9626364,40.7128384,Wild Brooklyn
9433,-74.003781,40.719941,La Colombe Coffee
9434,-74.007202,40.729156,Dunkin' Donuts
9435,-73.97929769,40.71993882,NYPL - Hamilton Fish Park Library
9436,-73.9793704,40.7452456,Pino Wine Bar
9437,-74.00454574,40.74175313,Starbucks
9438,-73.99826,40.744922,Red Mango
9439,-74,40.743732,The Dish
9440,-74.007679,40.710078,Financier Patisserie
9441,-73.9971855,40.7226631,Iconic Cafe
9442,-73.99818889,40.74084454,Le Pain Quotidien - Chelsea
9443,-73.99340057,40.74049759,Andrew Heiskell Braille and Talking Book Library
9444,-74.00532532,40.72990036,New York Public Library - Hudson Park Library
9445,-73.99129486,40.74543381,Caffe' Roast Bean
9446,-74.00622372,40.74236984,Tuck Shop
9447,-74.0064,40.72329,Eet
9448,-73.9893104,40.7266009,Heart of India
9449,-73.9580122,40.717861,Dunkin' Donuts
9450,-74.0006035,40.7432278,Starbucks
9451,-74.00608,40.714954,Starbucks
9452,-73.95678964,40.72102844,The Counting Room
9453,-74.00119019,40.73804474,Think Coffee
9454,-73.9821764,40.7383786,New York Public Library - Epiphany Library
9455,-73.96089,40.71902,House of Small Wonder
9456,-74.00497,40.71623,'Wichcraft - East Tribeca
9457,-74.0076009,40.7103869,Pisillo Italian Panini
9458,-73.9914219,40.7447955,Koffeecake Corner
9459,-74.00546265,40.71564865,Atomic Wings
9460,-74.00166,40.72432,Soho Le Petite Cafe
9461,-74.0001907,40.7185669,Dunkin' Donuts
9462,-74.00062691,40.73325156,Joe Coffee
9463,-74.00396,40.70883,Squire's Diner
9464,-74.0068751,40.7096908,Magic Mix Juicery
9465,-73.9838678,40.7290733,Black Seed Bagels
9466,-74.001,40.74122,Starbucks
9467,-73.98568,40.73081,Angelica Kitchen
9468,-73.9812012,40.7391281,Del Fuscos
9469,-74.00038351,40.74301966,Starbucks
9470,-74.00449,40.722053,Club Room
9471,-73.9879345,40.7213779,El Rey Coffee And Luncheonette
9472,-73.985412,40.727901,Cafe Rakka
9473,-74.00618036,40.74263599,Chelsea Thai Wholesale
9474,-74.0060724,40.73967243,Bagatelle
9475,-74.00713,40.71003,121 Fulton Street
9476,-74.00695257,40.71626745,Perpetuum Cafe
9477,-73.9996872,40.7388687,Red Spoon Cafe
9478,-73.9799957,40.7434044,Birch Coffee
9479,-73.994918,40.722339,Gimme! Coffee
9480,-74.0062408,40.7402115,Catch Roof
9481,-73.9611326,40.7077128,Gottlieb's Restaurant
9482,-74.00772,40.71051,Vietspot
9483,-73.95910464,40.71584299,Parm
9484,-74.002289,40.734905,Toby's Estate Coffee
9485,-74.00780549,40.73953988,Bubby's High Line
9486,-73.999138,40.733692,Baskin-Robbins
9487,-74.005654,40.740293,Bill's Bar & Burger
9488,-73.992919,40.733236,Peacefood Cafe Downtown
9489,-73.99743457,40.74184969,FIKA
9490,-73.9766235,40.7440376,Dunkin' Donuts / Baskin Robbins
9491,-74.0047136,40.7408261,Tease Tea NYC
9492,-74.00689817,40.70755532,Harry's Italian
9493,-73.99953693,40.71186393,Manny's Gourmet
9494,-73.9588057,40.717012,Juice Generation
9495,-73.9989464,40.7452401,Starbucks
9496,-74.006103,40.707592,Open Door Gastropub
9497,-74.007194,40.708347,Starbucks
9498,-74.00681649,40.74266654,Sarabeth's Bakery
9499,-74.0070413,40.7266995,La Colombe Coffee
9500,-74.00391966,40.72452277,About Coffee
9501,-73.958969,40.708557,Dunkin' Donuts
9502,-73.9945363,40.7170831,Kung Fu Tea
9503,-73.95847521,40.74423077,Riverview Restaurant & Lounge
9504,-73.99643,40.72396,La Colombe Coffee
9505,-73.990974,40.721069,The Hideout Chai Bar
9506,-74.0026873,40.7446687,Gelato Giusto
9507,-73.983881,40.743459,FIKA
9508,-73.99337,40.72309,Maman
9509,-73.9863248,40.7297072,"Dessert Club, ChikaLicious"
9510,-73.983933,40.721128,Clinton Street Baking Company
9511,-73.979916,40.743823,New York Public Library - Kips Bay Library
9512,-74.0050507,40.7089539,TJ Byrnes Bar & Restaurant
9513,-73.9891912,40.7360379,Maoz Vegetarian
9514,-73.99091214,40.7400835,Toby's Estate Coffee
9515,-74.00720084,40.71009184,Potbelly Sandwich Shop
9516,-73.9871057,40.7210366,Yours Wholesome Foods
9517,-73.9579152,40.7127691,Dardy Bar
9518,-74.007812,40.714649,Dunkin Donuts & Baskin Robbins
9519,-73.95788,40.71128,BB cha
9520,-74.00254,40.730102,Molly's Cupcakes
9521,-74.0024302,40.7075276,Jack's Stir Brew Coffee
9522,-73.95807333,40.7106214,Foxy Greens
9523,-73.99489,40.72277,Little Cupcake Bakeshop
9524,-74.00768263,40.71521007,Church & Dey
9525,-73.98322709,40.74291855,Bagel & Schmear
9526,-73.9897079,40.7400284,Maison Kayser
9527,-73.998391,40.742571,Café Grumpy
9528,-74.00057,40.73594,The Original Sandwich Shoppe of New York
9529,-74.00591925,40.71149864,Denny's
9530,-74.00663,40.7110399,Dunkin' Donuts
9531,-74.006635,40.708035,Stout NYC FiDi
9532,-73.9948196,40.7254219,Gasoline Alley Coffee
9533,-73.9826835,40.7451504,Guy & Gallard
9534,-74.000045,40.743663,Adam's Market Place
9535,-73.9991106,40.7339357,Lenwich
9536,-73.960623,40.717416,Blue Bottle Coffee
9537,-74.0065994,40.7099304,Au bon Pain
9538,-74.0064982,40.7096953,Red Mango
9539,-73.99959,40.72994,Third Rail Coffee
9540,-73.98162045,40.73223867,Paris Baguette
9541,-74.0011898,40.734366,Van Leeuwen Artisan Ice Cream
9542,-74.00323302,40.73013179,Prodigy Coffee
9543,-73.99041,40.71431,Little Canal
9544,-73.993545,40.726621,The Smile
9545,-74.00062,40.73451,Jack's Stir Brew Coffee
9546,-73.91117883,40.72327646,Andy's Italian Ices NYC
9547,-73.99558077,40.72627995,Café Angelique
9548,-73.9939028,40.7240304,Tacombi Nolita - Fonda Nolita
9549,-74.007354,40.740631,Stand Coffee by Smorgasburg
9550,-73.998286,40.7410889,The Commons Chelsea
9551,-74.00734136,40.70991706,Dunkin' Donuts
9552,-74.0009087,40.7358109,Bluestone Lane
9553,-73.99376,40.74613,Dunkin' Donuts & Baskin Robbins
9554,-73.990257,40.715183,Cafe Grumpy
9555,-73.99347,40.7155,Cup & Saucer
9556,-74.0009003,40.7216339,Junior's Fresh Food for your Baby
9557,-74.003223,40.731926,Blind Tiger Ale House
9558,-74.00256,40.73092,Juice Generation
9559,-73.995929,40.744528,New York Public Library - Muhlenberg Library
9560,-73.9847892,40.7457062,Tasty Cafe
9561,-73.9860591,40.7403877,Pret a Manger
9562,-73.99766,40.7327,Amélie
9563,-73.98919313,40.72041971,Sweet Buttons Desserts
9564,-73.9950447,40.7162473,Yaya Tea Garden
9565,-74.004299,40.717859,Billy's Bakery
9566,-74.00016,40.734455,Quality Eats
9567,-73.99627686,40.71922684,Yaya Tea Garden
9568,-73.9897,40.73889,The Cellar
9569,-74.00456322,40.7110621,Cafe 101 At Pace University
9570,-73.99118,40.73652,Coffee Shop
9571,-73.98815019,40.74140002,Shake Shack
9572,-74.00769085,40.71332909,New York Public Library - New Amsterdam Library
9573,-73.9855461,40.7328609,IHOP
9574,-74.002815,40.729714,Jack's Stir Brew Coffee
9575,-73.957412,40.714308,Roebling Tea Room
9576,-73.959579,40.729904,Ovenly
9577,-74.005672,40.71084,Birch Coffee
9578,-73.99600983,40.720388,Cafe Grumpy
9579,-74.00121506,40.73512808,Bar Sardine
9580,-73.985771,40.740253,Paris Baguette
9581,-74.0067282,40.7087737,Voyager Espresso
9582,-74.01287,40.70546,Primary
9583,-74.01220905,40.70730642,Bean & Bean
9584,-74.0128671,40.7060753,Gregorys Coffee
9585,-74.002204,40.707687,Made Fresh Daily
9586,-74.01143,40.70395,Le Pain Quotidien- Broad Street
9587,-74.007141,40.709323,Open Kitchen
9588,-74.0054779,40.7089119,R & R Coffee
9589,-74.009394,40.70449,Esprezzatura Coffee and Tea
9590,-74.0067596,40.7052498,Gregorys Coffee
9591,-74.01170038,40.70432462,Gregorys Coffee
9592,-74.00990369,40.71300218,Aroma Espresso Bar
9593,-74.00991,40.70458,Financier Patisserie
9594,-74.0100403,40.7101784,Pret A Manger
9595,-74.008651,40.709487,PROOF Coffee Roasters
9596,-74.01055074,40.70959067,Starbucks
9597,-74.007637,40.7081108,Blue Spoon Coffee
9598,-74.0136235,40.7085984,Suspenders
9599,-74.011993,40.705314,Pret A Manger
9600,-74.009368,40.709622,French Cafe Gourmand
9601,-74.0076944,40.7063449,Black Fox Coffee
9602,-74.005737,40.708724,Bocadillo
9603,-74.007679,40.710078,Financier Patisserie
9604,-74.01342,40.70723,Wogies Bar and Grill
9605,-74.010398,40.703659,Ground Central Coffee 3
9606,-74.01342005,40.71276292,Joe & The Juice
9607,-74.00883622,40.71009254,Les Halles
9608,-74.008087,40.710311,Starbucks
9609,-74.00673,40.71163702,Starbucks
9610,-74.0076009,40.7103869,Pisillo Italian Panini
9611,-74.01412886,40.70841925,Tipsy Shanghai
9612,-74.006858,40.707,Potbelly Sandwich Shop
9613,-74.01407623,40.70837402,St George Tavern
9614,-74.002083,40.7080634,The Hideaway Seaport
9615,-74.0089388,40.7068041,The Bailey Pub & Brasserie
9616,-74.0068751,40.7096908,Magic Mix Juicery
9617,-74.00689817,40.70755532,Harry's Italian
9618,-74.00944376,40.70872268,Starbucks
9619,-74.00721741,40.70671844,Pressed Juicery
9620,-74.00713,40.71003,121 Fulton Street
9621,-74.0079919,40.7099453,Stamina Grill & Juice Bar
9622,-74.007194,40.708347,Starbucks
9623,-74.006103,40.707592,Open Door Gastropub
9624,-74.00396,40.70883,Squire's Diner
9625,-74.01243591,40.70623398,Pret A Manger
9626,-74.00772,40.71051,Vietspot
9627,-74.012482,40.703869,Murphy's Tavern
9628,-74.00892342,40.71065565,Irving Farm Coffee Roasters
9629,-74.009765,40.710853,Starbucks
9630,-74.00873797,40.71086255,Shake Shack
9631,-74.00495238,40.70711444,Starbucks
9632,-74.013926,40.7098701,View of the World Terrace Club
9633,-74.0093025,40.7089185,Dunkin' Donuts
9634,-74.01049,40.704044,Burger Burger
9635,-74.0083703,40.71217787,Woolworth Tower Kitchen
9636,-74.01151859,40.70766893,Starbucks
9637,-74.01013184,40.71328735,Pret A Manger
9638,-74.00758892,40.70583232,Poké Green
9639,-74.00991909,40.70427999,Ulysses Folk House
9640,-74.012116,40.704384,Nebraska Steakhouse
9641,-74.013235,40.70433,Starbucks
9642,-74.006635,40.708035,Stout NYC FiDi
9643,-74.00859274,40.70675768,Dunkin' Donuts
9644,-74.00726,40.70479,Starbucks
9645,-74.00482674,40.70683398,Roast Kitchen
9646,-74.012093,40.705168,Dunkin' Donuts
9647,-74.01359863,40.71312994,One Dine
9648,-74.00720084,40.71009184,Potbelly Sandwich Shop
9649,-74.011047,40.705276,Starbucks
9650,-74.00814128,40.71215384,Starbucks
9651,-74.0121294,40.7095448,Essex World Cafe
9652,-74.01044012,40.70430693,Route 66 Smokehouse
9653,-74.00942087,40.70870161,Starbucks
9654,-74.0050507,40.7089539,TJ Byrnes Bar & Restaurant
9655,-74.014071,40.706399,America's Finest Deli
9656,-74.01208095,40.70345252,ESSEN
9657,-74.01092,40.71517,Kaffe 1668 South
9658,-74.00928877,40.70459381,Starbucks
9659,-74.0079954,40.7051404,Dina Rata
9660,-74.012878,40.703491,Flavors
9661,-74.01448,40.704493,Table Green Cafe
9662,-74.0067286,40.71431749,Blue Spoon Coffee
9663,-74.0105286,40.7104607,Coffee Bean & Tea Leaf
9664,-74.010353,40.705368,Open Market
9665,-74.01413978,40.70329275,Starbucks
9666,-74.0065994,40.7099304,Au bon Pain
9667,-74.009073,40.7128,CUT by Wolfgang Puck
9668,-74.0071,40.70592,Au Bon Pain
9669,-74.00231604,40.7072721,Cafe Patoro
9670,-74.008506,40.706241,The Country Cafe
9671,-74.0064982,40.7096953,Red Mango
9672,-74.00663,40.7110399,Dunkin' Donuts
9673,-73.998573,40.714702,Silk Road Cafe
9674,-74.00591925,40.71149864,Denny's
9675,-73.997222,40.718048,12 Corners
9676,-73.9903806,40.7139624,12 Corners
9677,-74.00734136,40.70991706,Dunkin' Donuts
9678,-74.01109323,40.70876961,Starbucks
9679,-74.00666892,40.71917726,Gotan
