"","lon","lat","name","borough","neighborhood"
"266",-73.981168,-73.981168,266,NA,NA
"267",-73.981524,-73.981524,267,NA,NA
"268",-73.980961,-73.980961,268,NA,NA
"269",-73.980793,-73.980793,269,NA,NA
"270",-73.980833,-73.980833,270,NA,NA
"271",-73.980586,-73.980586,271,NA,NA
"272",-73.980253,-73.980253,272,NA,NA
"273",-73.979708,-73.979708,273,NA,NA
"274",-73.979764,-73.979764,274,NA,NA
"275",-73.979564,-73.979564,275,NA,NA
"276",-73.978781,-73.978781,276,NA,NA
"277",-73.979249,-73.979249,277,NA,NA
"278",-73.978293,-73.978293,278,NA,NA
"279",-73.977987,-73.977987,279,NA,NA
"280",-73.977693,-73.977693,280,NA,NA
"281",-73.9783,-73.9783,281,NA,NA
"282",-73.977832,-73.977832,282,NA,NA
"283",-73.97765,-73.97765,283,NA,NA
"284",-73.977483,-73.977483,284,NA,NA
"285",-73.976545,-73.976545,285,NA,NA
"286",-73.926847,-73.926847,286,NA,NA
"287",-73.829803,-73.829803,287,NA,NA
"288",-73.836262,-73.836262,288,NA,NA
"289",-73.839741,-73.839741,289,NA,NA
"290",-73.858076,-73.858076,290,NA,NA
"291",-73.874704,-73.874704,291,NA,NA
"292",-73.904656,-73.904656,292,NA,NA
"293",-73.91854,-73.91854,293,NA,NA
"294",-73.920684,-73.920684,294,NA,NA
"295",-73.921257,-73.921257,295,NA,NA
"296",-73.926455,-73.926455,296,NA,NA
"297",-73.930399,-73.930399,297,NA,NA
"298",-73.897624,-73.897624,298,NA,NA
"299",-73.915848,-73.915848,299,NA,NA
"300",-73.901091,-73.901091,300,NA,NA
"301",-73.974767,-73.974767,301,NA,NA
"302",-73.974297,-73.974297,302,NA,NA
"303",-73.97481,-73.97481,303,NA,NA
"304",-73.973822,-73.973822,304,NA,NA
"305",-73.973425,-73.973425,305,NA,NA
"306",-73.972036,-73.972036,306,NA,NA
"307",-73.972568,-73.972568,307,NA,NA
"308",-73.971574,-73.971574,308,NA,NA
"309",-73.971048,-73.971048,309,NA,NA
"310",-73.970619,-73.970619,310,NA,NA
"311",-73.970651,-73.970651,311,NA,NA
"312",-73.96963,-73.96963,312,NA,NA
"313",-73.968326,-73.968326,313,NA,NA
"314",-73.96823,-73.96823,314,NA,NA
"315",-73.967971,-73.967971,315,NA,NA
"316",-73.967782,-73.967782,316,NA,NA
"317",-73.967493,-73.967493,317,NA,NA
"318",-73.968149,-73.968149,318,NA,NA
"319",-73.967379,-73.967379,319,NA,NA
"320",-73.967381,-73.967381,320,NA,NA
"321",-73.965526,-73.965526,321,NA,NA
"322",-73.974135,-73.974135,322,NA,NA
"323",-73.965081,-73.965081,323,NA,NA
"324",-73.955267,-73.955267,324,NA,NA
"325",-73.954821,-73.954821,325,NA,NA
"326",-73.953676,-73.953676,326,NA,NA
"327",-73.953007,-73.953007,327,NA,NA
"328",-73.953041,-73.953041,328,NA,NA
"329",-73.964212,-73.964212,329,NA,NA
"330",-73.964488,-73.964488,330,NA,NA
"331",-73.951597,-73.951597,331,NA,NA
"332",-73.951659,-73.951659,332,NA,NA
"333",-73.950907,-73.950907,333,NA,NA
"334",-73.950482,-73.950482,334,NA,NA
"335",-73.950718,-73.950718,335,NA,NA
"336",-73.947868,-73.947868,336,NA,NA
"337",-73.947604,-73.947604,337,NA,NA
"338",-74.112158,-74.112158,338,NA,NA
"339",-74.109918,-74.109918,339,NA,NA
"340",-74.114085,-74.114085,340,NA,NA
"341",-73.89873,-73.89873,341,NA,NA
"342",-73.899576,-73.899576,342,NA,NA
"343",-73.900316,-73.900316,343,NA,NA
"344",-73.902369,-73.902369,344,NA,NA
"345",-73.921747,-73.921747,345,NA,NA
"346",-73.905553,-73.905553,346,NA,NA
"347",-73.905403,-73.905403,347,NA,NA
"348",-73.92837,-73.92837,348,NA,NA
"349",-73.792205,-73.792205,349,NA,NA
"350",-73.792368,-73.792368,350,NA,NA
"351",-73.830838,-73.830838,351,NA,NA
"352",-73.833513,-73.833513,352,NA,NA
"353",-73.950028,-73.950028,353,NA,NA
"354",-73.949581,-73.949581,354,NA,NA
"355",-73.949288,-73.949288,355,NA,NA
"356",-73.949017,-73.949017,356,NA,NA
"357",-73.949135,-73.949135,357,NA,NA
"358",-73.948869,-73.948869,358,NA,NA
"359",-73.947866,-73.947866,359,NA,NA
"360",-73.947909,-73.947909,360,NA,NA
"361",-73.947195,-73.947195,361,NA,NA
"362",-73.946986,-73.946986,362,NA,NA
"363",-73.942787,-73.942787,363,NA,NA
"364",-73.963959,-73.963959,364,NA,NA
"365",-73.924424,-73.924424,365,NA,NA
"366",-73.927098,-73.927098,366,NA,NA
"367",-73.911008,-73.911008,367,NA,NA
"368",-73.908374,-73.908374,368,NA,NA
"369",-73.958717,-73.958717,369,NA,NA
"370",-73.958261,-73.958261,370,NA,NA
"371",-73.9824699044855,-73.9824699044855,371,NA,NA
"372",-73.981285,-73.981285,372,NA,NA
"373",-73.976370791049,-73.976370791049,373,NA,NA
"374",-73.931875,-73.931875,374,NA,NA
"375",-74.001021,-74.001021,375,NA,NA
"376",-74.000962,-74.000962,376,NA,NA
"377",-74.001523,-74.001523,377,NA,NA
"378",-74.001743,-74.001743,378,NA,NA
"379",-74.00257,-74.00257,379,NA,NA
"380",-74.002666,-74.002666,380,NA,NA
"381",-73.991066,-73.991066,381,NA,NA
"382",-73.985928,-73.985928,382,NA,NA
"383",-73.985739,-73.985739,383,NA,NA
"384",-73.986394,-73.986394,384,NA,NA
"385",-73.985882,-73.985882,385,NA,NA
"386",-73.986348,-73.986348,386,NA,NA
"387",-73.987081,-73.987081,387,NA,NA
"388",-73.987875,-73.987875,388,NA,NA
"389",-73.987837,-73.987837,389,NA,NA
